autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc,,
34499,109,Manatee,BAYFRONT PARK NORTH,1,08/25/03,7:39,40,10,FALSE,FALSE,,,t manning,78,88,1,0.03,0.03,4.11,2,1,,2,3,,,8/26/03 16:14,MODERATE,GOOD,12.62,Good,152,,,,,,,,,,,,,,,
34913,110,Manatee,BAYFRONT PARK NORTH,1,09/02/03,9:23,20,80,FALSE,FALSE,,,T. Larkin,79,84,1,1.14,1.18,3.69,1,2,,2,3,,,9/4/03 8:18,GOOD,GOOD,12.62,Good,152,,,,,,,,,,,,,,,
35188,111,Manatee,BAYFRONT PARK NORTH,1,09/08/03,7:38,50,80,FALSE,FALSE,,,t manning,78,84,1,0,0.84,3.43,2,1,,1,3,,,9/10/03 8:22,MODERATE,GOOD,15.16,Good,152,,,,,,,,,,,,,,,
35515,112,Manatee,BAYFRONT PARK NORTH,1,09/15/03,8:31,40,90,FALSE,FALSE,,,t larkin,80,84,1,0.19,0.19,0,1,2,,2,3,,,9/17/03 10:20,MODERATE,GOOD,31.7,Good,152,,,,,,,,,,,,,,,
35802,113,Manatee,BAYFRONT PARK NORTH,1,09/22/03,8:16,30,9,FALSE,FALSE,,,t manning,80,84,2,0,0.13,0.85,2,1,,1,3,,,9/24/03 13:11,GOOD,GOOD,34.38,Good,152,,,,,,,,,,,,,,,
36102,114,Manatee,BAYFRONT PARK NORTH,1,09/29/03,8:44,60,60,FALSE,TRUE,,,T. Larkin,75,83,3,0,0.03,1.37,1,3,,2,3,,,9/30/03 16:02,MODERATE,GOOD,37.28,Poor,152,,,,,,,,,,,,,,,
36466,115,Manatee,BAYFRONT PARK NORTH,1,10/06/03,8:22,20,70,FALSE,TRUE,,,t manning,76,82,1,0,0,0.79,2,1,,3,3,,,10/8/03 9:50,GOOD,GOOD,37.28,Poor,152,,,,,,,,,,,,,,,
36769,116,Manatee,BAYFRONT PARK NORTH,1,10/13/03,8:43,20,30,FALSE,FALSE,,,t larkin,76,80,2,0.29,0.29,0.29,1,3,,3,3,,,10/14/03 16:53,GOOD,GOOD,31.04,Good,152,,,,,,,,,,,,,,,
37108,117,Manatee,BAYFRONT PARK NORTH,1,10/20/03,8:57,30,40,FALSE,FALSE,,,t larkin,73,76,2,0,0,0.05,2,1,,3,3,,,10/22/03 12:49,GOOD,GOOD,29.3,Good,152,,,,,,,,,,,,,,,
37438,118,Manatee,BAYFRONT PARK NORTH,1,10/27/03,8:39,10,20,FALSE,FALSE,,,t larkin,78,77,1,0,0.01,0.01,1,3,,3,3,,,10/29/03 8:03,GOOD,GOOD,23.52,Good,152,,,,,,,,,,,,,,,
37725,119,Manatee,BAYFRONT PARK NORTH,1,11/03/03,8:55,30,9,FALSE,FALSE,,,t larkin,77,74,2,0.01,0.01,0.64,1,1,,2,3,,,11/5/03 12:16,GOOD,GOOD,20.48,Good,152,,,,,,,,,,,,,,,
38013,120,Manatee,BAYFRONT PARK NORTH,1,11/10/03,8:52,10,9,FALSE,FALSE,,,t larkin,68,74,2,0,0,0.17,1,3,,3,3,,,11/12/03 9:01,GOOD,GOOD,17.83,Good,152,,,,,,,,,,,,,,,
38453,121,Manatee,BAYFRONT PARK NORTH,1,11/17/03,7:54,9,9,FALSE,FALSE,,,t manning,72,74,1,0,0,0,1,2,,2,3,,,11/19/03 15:37,GOOD,GOOD,15.19,Good,152,,,,,,,,,,,,,,,
38763,122,Manatee,BAYFRONT PARK NORTH,1,11/24/03,8:51,10,10,FALSE,FALSE,,,t larkin,72,70,1,0,0,0.43,1,3,,3,3,,,11/26/03 8:43,GOOD,GOOD,12.2,Good,152,,,,,,,,,,,,,,,
39005,123,Manatee,BAYFRONT PARK NORTH,1,12/01/03,7:52,9,30,FALSE,FALSE,,,t manning,62,66,1,0,0.09,0.09,1,2,,3,3,,,12/2/03 16:33,GOOD,GOOD,11.94,Good,152,,,,,,,,,,,,,,,
39257,124,Manatee,BAYFRONT PARK NORTH,1,12/08/03,8:57,9,9,FALSE,FALSE,,,t larkin,53,58,1,0,0,0,1,3,,3,3,,,12/9/03 16:08,GOOD,GOOD,9.39,Good,152,,,,,,,,,,,,,,,
39597,125,Manatee,BAYFRONT PARK NORTH,1,12/15/03,7:55,30,20,FALSE,FALSE,,,t manning,50,62,1,2.11,2.11,2.14,1,3,,3,3,,,12/17/03 8:21,GOOD,GOOD,11.69,Good,152,,,,,,,,,,,,,,,
39961,126,Manatee,BAYFRONT PARK NORTH,1,12/22/03,8:38,50,9,FALSE,FALSE,,,t larkin,47,55,1,0,0,0.15,1,3,,3,3,,,12/23/03 16:31,MODERATE,GOOD,16.48,Good,152,,,,,,,,,,,,,,,
40217,127,Manatee,BAYFRONT PARK NORTH,1,12/29/03,8:40,10,20,FALSE,FALSE,,,t larkin,59,60,2,0,0,0,1,2,,2,3,,,12/30/03 15:17,GOOD,GOOD,16.48,Good,152,,,,,,,,,,,,,,,
40527,128,Manatee,BAYFRONT PARK NORTH,1,01/05/04,8:03,30,20,FALSE,FALSE,,,t manning,68,69,1,0,0,0,2,3,,1,3,,,1/6/04 16:29,GOOD,GOOD,20.96,Good,152,,,,,,,,,,,,,,,
40826,129,Manatee,BAYFRONT PARK NORTH,1,01/12/04,8:48,40,30,FALSE,FALSE,,,t larkin,55,55,1,0,0.01,0.01,1,3,,3,3,,,1/13/04 15:35,MODERATE,GOOD,28.25,Good,152,,,,,,,,,,,,,,,
41187,130,Manatee,BAYFRONT PARK NORTH,1,01/19/04,9:44,40,20,FALSE,FALSE,,,t manning,56,60,1,0,1.46,1.46,2,3,,1,3,,,1/21/04 16:04,MODERATE,GOOD,29.93,Good,152,,,,,,,,,,,,,,,
41455,131,Manatee,BAYFRONT PARK NORTH,1,01/26/04,9:49,40,10,FALSE,FALSE,,,t larkin,66,60,1,0.18,0.01,0.01,1,3,,3,3,,,1/27/04 16:25,MODERATE,GOOD,28.62,Good,152,,,,,,,,,,,,,,,
41922,132,Manatee,BAYFRONT PARK NORTH,1,02/02/04,7:47,10,9,FALSE,FALSE,,,t manning,66,64,2,0.01,0.62,0.75,2,3,,3,3,,,2/4/04 16:28,GOOD,GOOD,28.62,Good,152,,,,,,,,,,,,,,,
42228,133,Manatee,BAYFRONT PARK NORTH,1,02/09/04,8:24,9,20,FALSE,FALSE,,,t larkin,59,57,1,0.07,0.06,0,1,3,,3,3,,,2/11/04 15:17,GOOD,GOOD,22.49,Good,152,,,,,,,,,,,,,,,
42458,134,Manatee,BAYFRONT PARK NORTH,1,02/16/04,7:49,9,9,FALSE,FALSE,,,t manning,57,66,2,0,1.15,1.16,2,3,,1,2,,,2/18/04 8:22,GOOD,GOOD,16.69,Good,152,,,,,,,,,,,,,,,
42828,135,Manatee,BAYFRONT PARK NORTH,1,02/23/04,8:51,10,10,FALSE,FALSE,,,t larkin,61,63,1,0,0,0,1,3,,3,3,,,2/25/04 8:22,GOOD,GOOD,12.65,Good,152,,,,,,,,,,,,,,,
43093,136,Manatee,BAYFRONT PARK NORTH,1,03/01/04,9:52,9,100,FALSE,FALSE,,,t larkin,67,62,2,0,0,3.9,2,2,,3,3,,,3/2/04 16:12,GOOD,GOOD,9.39,Good,152,,,,,,,,,,,,,,,
43447,137,Manatee,BAYFRONT PARK NORTH,1,03/08/04,7:50,9,9,FALSE,FALSE,,,t manning,66,68.7,1,0,0,0,2,3,,1,3,,,3/10/04 9:31,GOOD,GOOD,9.19,Good,152,,,,,,,,,,,,,,,
43941,138,Manatee,BAYFRONT PARK NORTH,1,03/15/04,8:24,20,10,FALSE,FALSE,,,t larkin,66,65,3,0.06,0.06,0.06,2,2,,3,3,,,3/19/04 10:59,GOOD,GOOD,10.78,Good,152,,,,,,,,,,,,,,,
44162,139,Manatee,BAYFRONT PARK NORTH,1,03/22/04,8:00,9,10,FALSE,FALSE,,,t manning,63,69,1,0,0,0.45,2,3,,1,2,,,3/24/04 16:36,GOOD,GOOD,10.78,Good,152,,,,,,,,,,,,,,,
44349,140,Manatee,BAYFRONT PARK NORTH,1,03/29/04,8:45,9,10,FALSE,FALSE,,,t larkin,71,69,1,0,0,0,2,2,,1,3,,,3/30/04 16:31,GOOD,GOOD,10.56,Good,152,,,,,,,,,,,,,,,
44774,141,Manatee,BAYFRONT PARK NORTH,1,04/05/04,7:57,9,30,FALSE,FALSE,,,T. Manning,65,67,1,0,0,0,2,3,,3,3,,,4/7/04 14:52,GOOD,GOOD,10.56,Good,152,,,,,,,,,,,,,,,
45213,142,Manatee,BAYFRONT PARK NORTH,1,04/12/04,9:22,190,140,TRUE,FALSE,,,t larkin,77,70,3,0.69,0.69,0.78,2,3,,1,3,,,4/16/04 10:33,POOR,GOOD,19.43,Good,152,,,,,,,,,,,,,,,
45223,142,Manatee,BAYFRONT PARK NORTH,1,04/14/04,9:15,9,,FALSE,FALSE,,,t larkin,64,67,2,0,1.87,1.87,2,3,,1,3,,Resample_1,4/16/04 10:35,GOOD,NA,17.09,Good,152,,,,,,,,,,,,,,,
45274,143,Manatee,BAYFRONT PARK NORTH,1,04/19/04,9:11,9,10,FALSE,FALSE,,,t larkin,68,69,1,0,0,1.22,2,3,,1,3,,,4/20/04 13:17,GOOD,GOOD,14.96,Good,152,,,,,,,,,,,,,,,
45671,144,Manatee,BAYFRONT PARK NORTH,1,04/26/04,9:25,100,360,FALSE,FALSE,,,t larkin,77,75,1,0,0,0,2,2,,3,3,,,4/28/04 9:16,MODERATE,MODERATE,22.35,Good,152,,,,,,,,,,,,,,,
46153,145,Manatee,BAYFRONT PARK NORTH,1,05/03/04,8:52,9,9,FALSE,FALSE,,,t larkin,75,76,2,0.04,0.61,0.69,2,2,,3,3,,,5/6/04 15:07,GOOD,GOOD,22.35,Good,152,,,,,,,,,,,,,,,
46320,146,Manatee,BAYFRONT PARK NORTH,1,05/11/04,8:34,10,9,FALSE,FALSE,,,t larkin,75,74,2,0,0,0,2,2,,3,3,,,5/12/04 14:39,GOOD,GOOD,22.75,Good,152,,,,,,,,,,,,,,,
46683,147,Manatee,BAYFRONT PARK NORTH,1,05/18/04,8:42,20,9,FALSE,FALSE,,,t larkin,70,78,1,0.3,0.3,0.3,2,2,,3,3,water turbid,,5/19/04 16:11,GOOD,GOOD,17.45,Good,152,,,,,,,,,,,,,,,
47027,148,Manatee,BAYFRONT PARK NORTH,1,05/24/04,8:26,9,9,FALSE,FALSE,,,t larkin,74,78,1,0,0,0,2,2,,3,3,,,5/27/04 8:38,GOOD,GOOD,17.45,Good,152,,,,,,,,,,,,,,,
47416,149,Manatee,BAYFRONT PARK NORTH,1,06/01/04,8:27,10,10,FALSE,FALSE,,,t larkin,83,84,1,0,0,0,2,1,,3,3,,,6/4/04 16:10,GOOD,GOOD,11.01,Good,152,,,,,,,,,,,,,,,
47518,150,Manatee,BAYFRONT PARK NORTH,1,06/07/04,8:13,9,9,FALSE,FALSE,,,t larkin,78,85,1,0,0,0,2,1,,3,3,,,6/8/04 16:35,GOOD,GOOD,11.01,Good,152,,,,,,,,,,,,,,,
47833,151,Manatee,BAYFRONT PARK NORTH,1,06/14/04,8:06,100,160,FALSE,FALSE,,,t larkin,75,85,1,0.66,1.13,1.21,2,1,,3,3,brown colored water along shore,,6/15/04 16:20,MODERATE,GOOD,17.45,Good,152,,,,,,,,,,,,,,,
48309,152,Manatee,BAYFRONT PARK NORTH,1,06/21/04,8:10,9,9,FALSE,FALSE,,,t larkin,82,85,1,0,0,0,2,2,,3,3,,,6/24/04 16:41,GOOD,GOOD,14.88,Good,152,,,,,,,,,,,,,,,
48617,153,Manatee,BAYFRONT PARK NORTH,1,06/28/04,9:17,120,80,TRUE,FALSE,,,t larkin,81,84,2,2.08,2.22,2.28,2,1,,2,3,,,7/1/04 10:23,POOR,GOOD,24.98,Good,152,,,,,,,,,,,,,,,
48627,153,Manatee,BAYFRONT PARK NORTH,1,06/29/04,15:38,9,,FALSE,FALSE,,,t larkin,90,88,1,0,2.22,2.22,1,3,,2,3,,Resample_1,7/1/04 10:25,GOOD,NA,21.07,Good,152,,,,,,,,,,,,,,,
48964,154,Manatee,BAYFRONT PARK NORTH,1,07/07/04,9:09,9,9,FALSE,FALSE,,,t larkin,84,86,1,0,0,0,1,2,,3,3,,,7/9/04 10:50,GOOD,GOOD,20.7,Good,152,,,,,,,,,,,,,,,
49301,155,Manatee,BAYFRONT PARK NORTH,1,07/12/04,8:45,9,10,FALSE,FALSE,,,t larkin,81,86,2,0.1,0.1,0.47,2,2,,3,3,,,7/16/04 11:15,GOOD,GOOD,20.7,Good,152,,,,,,,,,,,,,,,
49539,156,Manatee,BAYFRONT PARK NORTH,1,07/19/04,8:39,90,10,FALSE,FALSE,,,t larkin,78,81,2,2.15,3.48,3.73,3,2,,1,3,,,7/22/04 14:13,MODERATE,GOOD,20.34,Good,152,,,,,,,,,,,,,,,
49691,157,Manatee,BAYFRONT PARK NORTH,1,07/26/04,8:57,9,30,FALSE,FALSE,,,t larkin,78,84,2,0,0.69,5.53,1,1,,2,3,,,7/27/04 16:33,GOOD,GOOD,20.34,Good,152,,,,,,,,,,,,,,,
50013,158,Manatee,BAYFRONT PARK NORTH,1,08/02/04,10:10,30,160,FALSE,FALSE,,,t larkin,79,83,2,0.41,0.46,1.34,2,2,,1,3,,,8/3/04 15:51,GOOD,GOOD,18.15,Good,152,,,,,,,,,,,,,,,
50508,159,Manatee,BAYFRONT PARK NORTH,1,08/09/04,8:49,10,100,FALSE,FALSE,,,t larkin,81,82,2,0.8,2.15,2.99,1,1,,2,3,,,8/12/04 11:05,GOOD,GOOD,18.53,Good,152,,,,,,,,,,,,,,,
50840,160,Manatee,BAYFRONT PARK NORTH,1,08/17/04,9:07,10,10,FALSE,FALSE,,,t larkin,80,83,1,0,0.7,1,2,2,,3,3,,,8/19/04 11:27,GOOD,GOOD,18.93,Good,152,,,,,,,,,,,,,,,
50928,161,Manatee,BAYFRONT PARK NORTH,1,08/23/04,10:00,9,9,FALSE,FALSE,,,t larkin,87,88,2,0,0.2,0.21,1,2,,2,3,,,8/24/04 13:35,GOOD,GOOD,11.94,Good,152,,,,,,,,,,,,,,,
51361,162,Manatee,BAYFRONT PARK NORTH,1,08/30/04,9:42,10,9,FALSE,FALSE,,,t larkin,86,87,1,0.09,0.44,3.15,2,2,,2,3,,,9/1/04 14:26,GOOD,GOOD,12.2,Good,152,,,,,,,,,,,,,,,
51768,163,Manatee,BAYFRONT PARK NORTH,1,09/08/04,9:30,9,50,FALSE,FALSE,,,t larkin,85,82,1,0.1,4.63,4.73,1,1,,2,3,,,9/10/04 15:25,GOOD,GOOD,9.59,Good,152,,,,,,,,,,,,,,,
51823,164,Manatee,BAYFRONT PARK NORTH,1,09/13/04,9:23,9,9,FALSE,FALSE,,,t larkin,84,83,1,0.01,0.04,0.06,2,3,,2,3,,,9/14/04 15:38,GOOD,GOOD,9.39,Good,152,,,,,,,,,,,,,,,
52280,165,Manatee,BAYFRONT PARK NORTH,1,09/20/04,8:50,10,50,FALSE,FALSE,,,t larkin,77,81,2,0,0,1.08,1,3,,2,3,,,9/23/04 9:01,GOOD,GOOD,9.39,Good,152,,,,,,,,,,,,,,,
52643,166,Manatee,BAYFRONT PARK NORTH,1,09/28/04,12:33,9,70,FALSE,FALSE,,,t larkin,89,82,1,0.19,4.67,4.94,2,1,,2,3,,,9/30/04 14:00,GOOD,GOOD,9.39,Good,152,u,9/28/04,9/28/04 0:00,15:20,e84167,,9/28/04,9/28/04 0:00,15:20,,,,,,
52804,167,Manatee,BAYFRONT PARK NORTH,1,10/04/04,9:25,10,40,FALSE,FALSE,,,t larkin,80,83,1,0,0,0.28,1,3,,3,3,,,10/5/04 14:39,GOOD,GOOD,9.39,Good,152,,10/4/04,10/4/04 0:00,13:10,e84167,,10/4/04,10/4/04 0:00,13:10,,,,,,
53339,168,Manatee,BAYFRONT PARK NORTH,1,10/11/04,9:07,9,9,FALSE,FALSE,,,t larkin,76,79,2,0,0,0.98,2,1,,3,3,,,10/14/04 14:10,GOOD,GOOD,9.39,Good,152,u,10/11/04,10/11/04 0:00,12:30,e84167,u,10/11/04,10/11/04 0:00,12:30,,,,,,
53483,169,Manatee,BAYFRONT PARK NORTH,1,10/18/04,9:18,40,50,FALSE,FALSE,,,t larkin,72,74,1,0,0.16,0.99,1,3,,2,3,,,10/19/04 15:07,MODERATE,GOOD,12.65,Good,152,,10/18/04,10/18/04 0:00,12:16,e84167,,10/18/04,10/18/04 0:00,12:16,,,,,,
53776,170,Manatee,BAYFRONT PARK NORTH,1,10/25/04,9:15,9,9,FALSE,FALSE,,,t larkin,76,77,1,0,0,0.1,2,2,,3,3,,,,,,12.39,Good,152,u,10/25/04,10/25/04 0:00,12:25,e84167,u,10/25/04,10/25/04 0:00,12:25,,,,,,
54224,171,Manatee,BAYFRONT PARK NORTH,1,11/01/04,8:32,30,20,FALSE,FALSE,,,t larkin,77,77,1,0,0,0,1,3,,3,3,,,,,,15.76,Good,152,,11/1/04,11/1/04 0:00,11:38,e84167,,11/1/04,11/1/04 0:00,11:38,,,,,,
54492,172,Manatee,BAYFRONT PARK NORTH,1,11/08/04,11:05,10,10,FALSE,FALSE,,,t larkin,70,74,1,0,0.05,0.05,1,1,,3,3,,,,Good,Good,15.76,Good,152,u,11/8/04,11/8/04 0:00,14:06,e84167,u,11/8/04,11/8/04 0:00,14:06,,,,,,
54899,173,Manatee,BAYFRONT PARK NORTH,1,11/15/04,9:21,10,400,TRUE,FALSE,,,t larkin,69,70,1,0,0,0.03,2,3,,1,3,,,,Good,Poor,16.09,Good,152,u,11/15/04,11/15/04 0:00,12:53,e84137,,11/15/04,11/15/04 0:00,12:53,,,,,,
54909,173,Manatee,BAYFRONT PARK NORTH,1,11/16/04,15:10,0,10,FALSE,FALSE,,,t larkin,79,70,1,0,0,0,2,2,,3,3,,Resample_1,11/18/04 0:00,,,,NA,152,,,1/1/00 0:00,,e84167,u,11/16/04,11/16/04 0:00,16:12,,,,,,
55172,174,Manatee,BAYFRONT PARK NORTH,1,11/22/04,8:56,10,10,FALSE,FALSE,,,t larkin,73,71,1,0,0,0,2,1,,2,3,,,,Good,Good,12.2,Good,152,u,11/22/04,11/22/04 0:00,12:50,e84167,,11/22/04,11/22/04 0:00,12:50,,,,,,
55621,175,Manatee,BAYFRONT PARK NORTH,1,11/29/04,8:45,10,20,FALSE,FALSE,,,t larkin,65,67,1,0,0.53,0.88,1,3,,3,3,,,,Good,Good,12.46,Good,152,u,11/29/04,11/29/04 0:00,13:04,e84167,,11/29/04,11/29/04 0:00,13:04,,,,,,
55840,176,Manatee,BAYFRONT PARK NORTH,1,12/06/04,9:47,10,10,FALSE,FALSE,,,t larkin,73,68,1,0,0,0,1,2,,3,3,,,,Good,Good,10,Good,152,u,12/6/04,12/6/04 0:00,12:45,e84167,u,12/6/04,12/6/04 0:00,12:45,,,,,,
56159,177,Manatee,BAYFRONT PARK NORTH,1,12/13/04,9:02,10,10,FALSE,FALSE,,,t larkin,67,64,1,0,0.07,0.07,2,3,,3,3,,,,Good,Good,10,Good,152,u,12/13/04,12/13/04 0:00,13:40,e84167,,12/13/04,12/13/04 0:00,13:40,,,,,,
56473,178,Manatee,BAYFRONT PARK NORTH,1,12/20/04,9:38,10,10,FALSE,FALSE,,,t larkin,50,58,1,0,0,0,1,3,,3,3,,,,Good,Good,10,Good,152,u,12/20/04,12/20/04 0:00,13:10,e84167,u,12/20/04,12/20/04 0:00,13:10,,,,,,
56782,179,Manatee,BAYFRONT PARK NORTH,1,12/27/04,9:13,90,80,FALSE,FALSE,,,t larkin,51,54,1,0.01,1.48,1.55,2,3,,3,3,,,,Moderate,Good,15.52,Good,152,,12/27/04,12/27/04 0:00,12:37,e84167,,12/27/04,12/27/04 0:00,12:37,,,,,,
56922,180,Manatee,BAYFRONT PARK NORTH,1,01/03/05,9:00,10,10,FALSE,FALSE,,,t larkin,62,62,1,0,0,0,1,3,,2,3,,,,Good,Good,15.52,Good,152,,1/3/05,1/3/05 0:00,12:20,e84167,u,1/3/05,1/3/05 0:00,12:20,,,,,,
57481,181,Manatee,BAYFRONT PARK NORTH,1,01/10/05,11:58,10,10,FALSE,FALSE,,,t larkin,66,69,1,0,0,0,2,3,,3,3,,,,Good,Good,15.52,Good,152,u,1/10/05,1/10/05 0:00,14:30,e84167,u,1/10/05,1/10/05 0:00,14:30,,,,,,
57686,182,Manatee,BAYFRONT PARK NORTH,1,01/18/05,9:25,10,10,FALSE,FALSE,,,t larkin,52,56,1,0,0,1.04,3,3,,3,3,,,,Good,Good,15.52,Good,152,,1/18/05,1/18/05 0:00,12:15,e84167,,1/18/05,1/18/05 0:00,12:15,,,,,,
58042,183,Manatee,BAYFRONT PARK NORTH,1,01/24/05,9:35,10,10,FALSE,FALSE,,,t larkin,46,55,1,0,0.02,0.02,2,3,,3,3,,,,Good,Good,15.52,Good,152,u,1/24/05,1/24/05 0:00,12:43,e84167,u,1/24/05,1/24/05 0:00,12:43,,,,,,
58201,184,Manatee,BAYFRONT PARK NORTH,1,01/31/05,9:15,10,20,FALSE,FALSE,,,t larkin,56,60,1,0,0.01,0.01,1,3,,3,3,,,,Good,Good,10,Good,152,u,1/31/05,1/31/05 0:00,13:00,e84167,,1/31/05,1/31/05 0:00,13:00,,,,,,
58570,185,Manatee,BAYFRONT PARK NORTH,1,02/07/05,9:39,40,10,FALSE,FALSE,,,t larkin,60,60,1,0,0,0,2,3,,2,3,,,,Moderate,Good,13.2,Good,152,,2/7/05,2/7/05 0:00,12:45,e84167,,2/7/05,2/7/05 0:00,12:45,,,,,,
58989,186,Manatee,BAYFRONT PARK NORTH,1,02/14/05,9:25,10,10,FALSE,FALSE,,,t larkin,68,61,1,0,0,0,1,2,,3,3,,,,Good,Good,13.2,Good,152,u,2/14/05,2/14/05 0:00,13:10,e84167,u,2/14/05,2/14/05 0:00,13:10,,,,,,
59211,187,Manatee,BAYFRONT PARK NORTH,1,02/21/05,9:17,10,10,FALSE,FALSE,,,t larkin,68,64,1,0,0,0,2,3,,1,3,,,,Good,Good,13.2,Good,152,u,2/21/05,2/21/05 0:00,14:30,e84167,u,2/21/05,2/21/05 0:00,14:30,,,,,,
59645,188,Manatee,BAYFRONT PARK NORTH,1,02/28/05,9:06,40,20,FALSE,FALSE,,,t larkin,68,68,1,5.17,5.24,5.24,1,2,,3,3,,,,Moderate,Good,17.41,Good,152,,2/28/05,2/28/05 0:00,12:30,e84167,,2/28/05,2/28/05 0:00,12:30,,,,,,
59962,189,Manatee,BAYFRONT PARK NORTH,1,03/07/05,9:32,10,10,FALSE,FALSE,,,t larkin,69,65,2,0,0.03,0.21,2,3,,3,3,,,,Good,Good,17.41,Good,152,u,3/7/05,3/7/05 0:00,13:01,e84167,u,3/7/05,3/7/05 0:00,13:01,,,,,,
60158,190,Manatee,BAYFRONT PARK NORTH,1,03/14/05,8:47,10,10,FALSE,FALSE,,,t larkin,70,66,2,0,0,0.6,2,3,,3,3,,,,Good,Good,13.2,Good,152,u,3/14/05,3/14/05 0:00,13:10,e84167,u,3/14/05,3/14/05 0:00,13:10,,,,,,
60427,191,Manatee,BAYFRONT PARK NORTH,1,03/21/05,8:56,10,10,FALSE,FALSE,,,t larkin,68,66,1,0.02,0.02,2.72,2,3,,3,3,,,,Good,Good,13.2,Good,152,,3/21/05,3/21/05 0:00,13:15,e84167,,3/21/05,3/21/05 0:00,13:15,,,,,,
60911,192,Manatee,BAYFRONT PARK NORTH,1,03/28/05,8:48,10,10,FALSE,FALSE,,,t larkin,70,71,2,0,0,0.02,2,2,,3,3,,,,Good,Good,13.2,Good,152,u,3/28/05,3/28/05 0:00,14:10,e84167,u,3/28/05,3/28/05 0:00,14:10,,,,,,
61259,193,Manatee,BAYFRONT PARK NORTH,1,04/05/05,7:59,10,10,FALSE,FALSE,,,t larkin,69,70,1,0,0.89,0.89,2,3,,3,3,,,,Good,Good,10,Good,152,u,4/5/05,4/5/05 0:00,13:40,e84167,u,4/5/05,4/5/05 0:00,13:40,,,,,,
61420,194,Manatee,BAYFRONT PARK NORTH,1,04/11/05,9:12,10,10,FALSE,FALSE,,,t larkin,67,70,1,0,0,0.58,2,2,,3,3,,,,Good,Good,10,Good,152,u,4/11/05,4/11/05 0:00,13:40,E84167,u,4/11/05,4/11/05 0:00,13:40,,,,,,
61706,195,Manatee,BAYFRONT PARK NORTH,1,04/18/05,9:27,10,10,FALSE,FALSE,,,t larkin,65,67,1,0,0,0.12,2,3,,3,3,,,,Good,Good,10,Good,152,u,4/18/05,4/18/05 0:00,12:30,E84167,u,4/18/05,4/18/05 0:00,12:30,,,,,,
62075,196,Manatee,BAYFRONT PARK NORTH,1,04/25/05,9:35,10,10,FALSE,FALSE,,,hans roese,66,69,1,0,0,0,2,2,,3,3,,,,Good,Good,10,Good,152,u,4/25/05,4/25/05 0:00,12:40,E84167,u,4/25/05,4/25/05 0:00,12:40,,,,,,
62519,197,Manatee,BAYFRONT PARK NORTH,1,05/02/05,9:31,10,50,FALSE,FALSE,,,t larkin,75,74,2,0.78,0.78,3.11,2,2,,3,3,,,,Good,Good,10,Good,152,u,5/2/05,5/2/05 0:00,12:30,E84167,,5/2/05,5/2/05 0:00,12:30,,,,,,
62681,198,Manatee,BAYFRONT PARK NORTH,1,05/09/05,8:50,10,10,FALSE,FALSE,,,T. Larkin,75,74,1,0,0,0.63,2,2,,1,3,,,,Good,Good,10,Good,152,u,5/9/05,5/9/05 0:00,12:50,E84167,,5/9/05,5/9/05 0:00,12:50,,,,,,
62936,199,Manatee,BAYFRONT PARK NORTH,1,05/16/05,9:05,10,10,FALSE,FALSE,,,h roese,78,78,1,0,0.05,0.05,2,2,,3,3,,,,Good,Good,10,Good,152,u,5/16/05,5/16/05 0:00,11:40,E84167,u,5/16/05,5/16/05 0:00,11:40,,,,,,
63281,200,Manatee,BAYFRONT PARK NORTH,1,05/23/05,9:10,10,10,FALSE,FALSE,,,t larkin,79,81,1,0,0,0.06,2,1,,3,3,,,,Good,Good,10,Good,152,u,5/23/05,5/23/05 0:00,13:25,E84167,u,5/23/05,5/23/05 0:00,13:25,,,,,,
63582,201,Manatee,BAYFRONT PARK NORTH,1,05/30/05,8:45,40,160,FALSE,FALSE,,,t larkin,72,82,3,2.06,2.06,2.06,2,1,,3,3,,,,Moderate,Good,13.2,Good,152,,5/31/05,5/31/05 0:00,13:30,E84167,,5/31/05,5/31/05 0:00,13:30,,,,,,
63890,202,Manatee,BAYFRONT PARK NORTH,1,06/06/05,10:15,10,40,FALSE,FALSE,,,t larkin,82,80,2,0.8,1.28,2.8,2,1,,3,3,,,,Good,Good,13.2,Good,152,u,6/6/05,6/6/05 0:00,13:40,E84167,,6/6/05,6/6/05 0:00,13:40,,,,,,
64454,203,Manatee,BAYFRONT PARK NORTH,1,06/14/05,8:35,60,180,FALSE,FALSE,,,t larkin,77,83,1,0,1.69,2.67,1,2,,3,3,,,,Moderate,Good,18.88,Good,152,,6/14/05,6/14/05 0:00,11:35,E84167,,6/14/05,6/14/05 0:00,11:35,,,,,,
